ResultId,Drivers points,Qualifying position,Result_Race-1,Total gained/lost positions,Index DNF/Driver,Average Lost laps
24255.0,4.0,9.0,13.0,-6.0,0.1904761904761904,0.5
24256.0,0.0,14.0,19.0,-14.0,0.3809523809523809,0.0
24257.0,0.0,20.0,11.0,4.0,0.0952380952380952,0.5
24258.0,0.0,17.0,15.0,7.0,0.1904761904761904,1.5
24259.0,0.0,18.0,16.0,7.0,0.1904761904761904,2.5
24260.0,4.0,15.0,6.0,-1.0,0.3809523809523809,0.5
24261.0,0.5,11.0,12.0,8.0,0.2857142857142857,1.0
24262.0,3.0,8.0,17.0,4.0,0.2857142857142857,0.5
24263.0,20.666666666666668,1.0,2.0,2.0,0.3809523809523809,0.0
24264.0,22.666666666666668,2.0,1.0,2.0,0.0,0.0
24265.0,12.333333333333334,3.0,3.0,-4.0,0.3809523809523809,0.0
24266.0,13.0,4.0,4.0,3.0,0.3809523809523809,0.0
24267.0,12.0,9.0,5.0,-3.0,0.3809523809523809,0.0
24268.0,1.6666666666666667,5.0,8.0,5.0,0.3809523809523809,0.6666666666666666
24269.0,0.0,10.0,14.0,-14.0,0.7619047619047619,0.3333333333333333
24270.0,2.6666666666666665,7.0,18.0,-4.0,0.7619047619047619,0.3333333333333333
24271.0,0.6666666666666666,14.0,12.0,15.0,0.3809523809523809,1.0
24272.0,4.0,19.0,9.0,6.0,0.3809523809523809,0.6666666666666666
24273.0,1.0,12.0,10.0,13.0,0.1904761904761904,0.6666666666666666
24274.0,0.0,8.0,15.0,8.0,0.1904761904761904,0.6666666666666666
24275.0,2.6666666666666665,13.0,13.0,-10.0,0.3809523809523809,0.6666666666666666
24276.0,2.0,16.0,20.0,-8.0,0.5714285714285714,0.3333333333333333
24277.0,0.0,17.0,16.0,8.0,0.3809523809523809,1.6666666666666667
24278.0,0.0,18.0,17.0,8.0,0.3809523809523809,2.333333333333333
24279.0,4.333333333333333,20.0,6.0,11.0,0.1904761904761904,0.3333333333333333
24280.0,0.0,15.0,11.0,-22.0,1.1428571428571428,0.3333333333333333
24281.0,0.3333333333333333,6.0,19.0,0.0,0.5714285714285714,0.6666666666666666
24282.0,2.0,11.0,7.0,-15.0,0.9523809523809524,0.3333333333333333
24283.0,21.5,2.0,2.0,2.0,0.0,0.0
24284.0,21.75,1.0,1.0,2.0,0.1904761904761904,0.0
24285.0,12.75,4.0,4.0,3.0,0.1904761904761904,0.0
24286.0,13.0,3.0,3.0,-4.0,0.1904761904761904,0.0
24287.0,11.75,5.0,5.0,0.0,0.1904761904761904,0.0
24288.0,3.25,6.0,17.0,15.0,0.0952380952380952,0.25
24289.0,2.0,8.0,13.0,-11.0,0.1904761904761904,0.75
24290.0,1.5,13.0,7.0,-12.0,0.3809523809523809,0.25
24291.0,0.25,9.0,19.0,-13.0,0.2857142857142857,0.5
24292.0,0.0,7.0,18.0,-26.0,0.5714285714285714,0.25
24293.0,0.75,12.0,11.0,13.0,0.0952380952380952,0.75
24294.0,1.5,10.0,20.0,-25.0,0.4761904761904761,0.25
24295.0,1.5,16.0,14.0,-7.0,0.2857142857142857,0.5
24296.0,3.25,14.0,10.0,17.0,0.1904761904761904,0.75
24297.0,3.25,15.0,6.0,4.0,0.1904761904761904,0.5
24298.0,0.0,18.0,12.0,13.0,0.0952380952380952,0.75
24299.0,0.0,19.0,15.0,9.0,0.1904761904761904,1.75
24300.0,0.0,20.0,16.0,13.0,0.1904761904761904,2.25
24301.0,1.0,17.0,9.0,19.0,0.1904761904761904,0.75
24302.0,3.0,11.0,8.0,-5.0,0.3809523809523809,0.25
24306.0,22.4,1.0,1.0,3.0,0.0,0.0
24307.0,12.8,4.0,4.0,-5.0,0.0952380952380952,0.0
24308.0,21.0,2.0,2.0,1.0,0.0952380952380952,0.0
24309.0,13.2,3.0,3.0,4.0,0.0952380952380952,0.0
24310.0,4.2,5.0,6.0,15.0,0.0476190476190476,0.2
24311.0,2.0,9.0,8.0,-8.0,0.1904761904761904,0.2
24312.0,0.6,8.0,9.0,-13.0,0.1428571428571428,0.4
24313.0,0.6,10.0,11.0,13.0,0.0476190476190476,0.6
24314.0,1.2,7.0,12.0,-24.0,0.238095238095238,0.2
24315.0,0.2,13.0,10.0,-29.0,0.2857142857142857,0.2
24316.0,2.4,12.0,20.0,-15.0,0.1904761904761904,0.2
24317.0,2.8,6.0,7.0,-10.0,0.0952380952380952,0.6
24318.0,2.6,17.0,15.0,4.0,0.0952380952380952,0.4
24319.0,1.2,11.0,13.0,1.0,0.1428571428571428,0.4
24320.0,0.0,19.0,17.0,11.0,0.0952380952380952,1.6
24321.0,0.8,18.0,19.0,16.0,0.0952380952380952,0.6
24322.0,2.6,14.0,14.0,17.0,0.0952380952380952,0.6
24323.0,0.0,20.0,18.0,12.0,0.0952380952380952,2.0
24324.0,0.0,15.0,16.0,15.0,0.0476190476190476,0.6
24325.0,11.4,16.0,5.0,0.0,0.0952380952380952,0.0
24326.0,22.83333333333333,2.0,1.0,3.0,0.0,0.0
24327.0,13.666666666666666,1.0,2.0,-3.0,0.1904761904761904,0.0
24328.0,9.5,3.0,20.0,-5.0,0.1904761904761904,0.0
24329.0,20.0,6.0,3.0,0.0,0.1904761904761904,0.0
24330.0,13.0,11.0,4.0,3.0,0.1904761904761904,0.0
24331.0,1.3333333333333333,4.0,9.0,-27.0,0.4761904761904761,0.1666666666666666
24332.0,1.0,7.0,13.0,-1.0,0.2857142857142857,0.5
24333.0,5.333333333333333,5.0,5.0,18.0,0.0952380952380952,0.1666666666666666
24334.0,0.6666666666666666,18.0,16.0,17.0,0.1904761904761904,0.6666666666666666
24335.0,1.5,12.0,7.0,-13.0,0.2857142857142857,0.3333333333333333
24336.0,3.0,9.0,6.0,-5.0,0.3809523809523809,0.1666666666666666
24337.0,2.1666666666666665,16.0,12.0,8.0,0.1904761904761904,0.5
24338.0,0.0,13.0,19.0,14.0,0.0952380952380952,0.8333333333333334
24339.0,0.3333333333333333,15.0,10.0,-26.0,0.5714285714285714,0.1666666666666666
24340.0,2.1666666666666665,17.0,17.0,14.0,0.1904761904761904,0.6666666666666666
24341.0,0.0,19.0,15.0,15.0,0.1904761904761904,1.5
24342.0,2.333333333333333,10.0,14.0,-19.0,0.1904761904761904,0.6666666666666666
24343.0,0.0,20.0,18.0,14.0,0.1904761904761904,1.8333333333333333
24344.0,1.1666666666666667,14.0,8.0,15.0,0.0952380952380952,0.5
24345.0,2.0,8.0,11.0,-14.0,0.3809523809523809,0.1666666666666666
24346.0,23.142857142857142,1.0,1.0,4.0,0.0,0.0
24347.0,19.0,2.0,4.0,2.0,0.0,0.0
24348.0,10.285714285714286,3.0,3.0,-5.0,0.0,0.0
24349.0,12.571428571428571,4.0,5.0,7.0,0.0,0.0
24350.0,14.285714285714286,7.0,2.0,-4.0,0.0,0.0
24351.0,2.571428571428572,6.0,11.0,-5.0,0.0,0.2857142857142857
24352.0,1.8571428571428568,12.0,15.0,15.0,0.0,0.7142857142857143
24353.0,1.7142857142857142,13.0,7.0,-1.0,0.0,0.5714285714285714
24354.0,1.7142857142857142,5.0,20.0,-26.0,0.0,0.1428571428571428
24355.0,5.142857142857143,9.0,8.0,15.0,0.0,0.2857142857142857
24356.0,2.2857142857142856,8.0,6.0,-29.0,0.0,0.2857142857142857
24357.0,1.8571428571428568,14.0,12.0,11.0,0.0,0.5714285714285714
24358.0,0.8571428571428571,18.0,9.0,25.0,0.0,0.7142857142857143
24359.0,1.4285714285714286,16.0,10.0,-13.0,0.0,0.4285714285714285
24360.0,1.0,11.0,19.0,9.0,0.0,0.4285714285714285
24361.0,0.0,10.0,13.0,13.0,0.0,0.8571428571428571
24362.0,2.0,15.0,17.0,-15.0,0.0,0.8571428571428571
24363.0,0.0,20.0,18.0,15.0,0.0,2.0
24364.0,0.0,19.0,16.0,17.0,0.0,1.5714285714285714
24365.0,0.2857142857142857,17.0,14.0,-26.0,0.0,0.2857142857142857
24366.0,12.5,3.0,4.0,7.0,0.0,0.0
24367.0,10.875,1.0,3.0,-5.0,0.0,0.0
24368.0,18.875,4.0,2.0,2.0,0.0,0.0
24369.0,13.875,10.0,5.0,-2.0,0.0,0.0
24370.0,23.375,2.0,1.0,4.0,0.0,0.0
24371.0,1.75,6.0,9.0,-30.0,0.0,0.25
24372.0,4.625,9.0,10.0,14.0,0.0,0.375
24373.0,3.25,15.0,6.0,-5.0,0.0,0.25
24374.0,2.375,7.0,7.0,20.0,0.0,0.75
24375.0,0.0,8.0,16.0,7.0,0.0,0.875
24376.0,1.625,16.0,12.0,13.0,0.0,0.625
24377.0,2.0,14.0,11.0,-32.0,0.0,0.375
24378.0,2.0,12.0,8.0,4.0,0.0,0.625
24379.0,0.75,17.0,13.0,29.0,0.0,0.75
24380.0,0.875,13.0,15.0,5.0,0.0,0.5
24381.0,0.25,11.0,20.0,-30.0,0.0,0.25
24382.0,1.25,18.0,14.0,-8.0,0.0,0.5
24383.0,0.0,19.0,19.0,18.0,0.0,1.625
24384.0,1.75,5.0,17.0,-17.0,0.0,0.875
24385.0,0.0,20.0,18.0,15.0,0.0,2.0
24386.0,21.88888888888889,2.0,5.0,3.0,0.0,0.0
24387.0,18.444444444444443,1.0,3.0,2.0,0.2857142857142857,0.0
24388.0,11.666666666666666,3.0,2.0,-6.0,0.2857142857142857,0.0
24389.0,4.777777777777778,5.0,7.0,15.0,0.1428571428571428,0.4444444444444444
24390.0,14.0,4.0,1.0,8.0,0.2857142857142857,0.0
24391.0,3.333333333333333,13.0,8.0,6.0,0.5714285714285714,0.3333333333333333
24392.0,1.7777777777777777,7.0,12.0,-32.0,0.7142857142857142,0.4444444444444444
24393.0,2.333333333333333,12.0,9.0,17.0,0.2857142857142857,0.7777777777777778
24394.0,1.1111111111111112,17.0,17.0,-9.0,0.4285714285714285,0.5555555555555556
24395.0,1.7777777777777777,10.0,13.0,6.0,0.4285714285714285,0.6666666666666666
24396.0,2.4444444444444446,8.0,6.0,-31.0,0.5714285714285714,0.3333333333333333
24397.0,0.7777777777777778,9.0,15.0,8.0,0.1428571428571428,0.5555555555555556
24398.0,0.6666666666666666,18.0,14.0,29.0,0.2857142857142857,0.7777777777777778
24399.0,0.0,19.0,18.0,21.0,0.2857142857142857,1.6666666666666667
24400.0,0.0,20.0,20.0,12.0,0.2857142857142857,2.111111111111111
24401.0,13.666666666666666,6.0,4.0,3.0,0.2857142857142857,0.0
24402.0,1.4444444444444444,15.0,11.0,15.0,0.2857142857142857,0.6666666666666666
24403.0,0.1111111111111111,11.0,10.0,4.0,0.1428571428571428,0.8888888888888888
24404.0,0.2222222222222222,14.0,16.0,-35.0,0.8571428571428571,0.3333333333333333
24405.0,1.5555555555555556,16.0,19.0,-26.0,0.2857142857142857,1.0
24406.0,13.6,2.0,5.0,7.0,0.5714285714285714,0.0
24407.0,12.3,20.0,16.0,-7.0,0.5714285714285714,0.1
24408.0,1.2,14.0,9.0,-1.0,0.8571428571428571,0.5
24409.0,0.6,15.0,13.0,34.0,0.5714285714285714,0.7
24410.0,3.8,7.0,6.0,13.0,1.1428571428571428,0.3
24411.0,0.7,17.0,12.0,5.0,0.2857142857142857,0.5
24412.0,0.2,6.0,19.0,-40.0,1.7142857142857142,0.3
24413.0,1.4,12.0,20.0,-30.0,0.5714285714285714,0.9
24414.0,22.3,1.0,1.0,4.0,0.0,0.0
24415.0,0.0,19.0,15.0,17.0,0.5714285714285714,2.0
24416.0,0.0,18.0,14.0,26.0,0.5714285714285714,1.6
24417.0,2.5,5.0,8.0,21.0,0.5714285714285714,0.7
24418.0,0.1,11.0,18.0,-3.0,0.2857142857142857,0.8
24419.0,5.5,4.0,4.0,16.0,0.2857142857142857,0.4
24420.0,18.4,3.0,2.0,1.0,0.5714285714285714,0.0
24421.0,1.7,9.0,10.0,6.0,0.8571428571428571,0.6
24422.0,12.0,10.0,3.0,-6.0,0.5714285714285714,0.0
24423.0,2.2,16.0,11.0,-34.0,1.1428571428571428,0.3
24424.0,2.2,13.0,7.0,-32.0,1.4285714285714284,0.4
24425.0,1.3,8.0,17.0,13.0,0.5714285714285714,0.7
24426.0,20.454545454545453,3.0,9.0,-4.0,0.0,0.0
24427.0,14.727272727272728,1.0,1.0,8.0,0.0952380952380952,0.0
24428.0,12.818181818181818,5.0,2.0,11.0,0.0952380952380952,0.0909090909090909
24429.0,10.909090909090908,4.0,17.0,-13.0,0.0952380952380952,0.0
24430.0,4.363636363636363,8.0,5.0,15.0,0.1904761904761904,0.2727272727272727
24431.0,5.0,6.0,14.0,6.0,0.0476190476190476,0.3636363636363636
24432.0,2.272727272727273,10.0,12.0,14.0,0.0952380952380952,0.6363636363636364
24433.0,16.727272727272727,2.0,15.0,-11.0,0.0952380952380952,0.0
24434.0,2.0,7.0,18.0,-33.0,0.1904761904761904,0.2727272727272727
24435.0,1.3636363636363635,12.0,6.0,15.0,0.0476190476190476,0.4545454545454545
24436.0,1.181818181818182,17.0,20.0,1.0,0.0952380952380952,0.6363636363636364
24437.0,1.5454545454545454,11.0,16.0,-1.0,0.1428571428571428,0.5454545454545454
24438.0,1.6363636363636365,15.0,8.0,-26.0,0.0952380952380952,0.8181818181818182
24439.0,2.0,18.0,19.0,-38.0,0.238095238095238,0.3636363636363636
24440.0,2.4545454545454546,13.0,3.0,10.0,0.1428571428571428,0.4545454545454545
24441.0,0.0,16.0,11.0,32.0,0.0952380952380952,1.4545454545454546
24442.0,1.6363636363636365,19.0,4.0,45.0,0.0952380952380952,0.6363636363636364
24443.0,0.0909090909090909,14.0,13.0,-5.0,0.0476190476190476,0.7272727272727273
24444.0,0.0909090909090909,20.0,10.0,25.0,0.0952380952380952,1.818181818181818
24445.0,0.7272727272727273,9.0,7.0,-41.0,0.2857142857142857,0.2727272727272727
24446.0,11.0,1.0,4.0,-13.0,0.1904761904761904,0.0
24447.0,20.83333333333333,3.0,1.0,-2.0,0.0,0.0
24448.0,15.666666666666666,4.0,8.0,-17.0,0.1904761904761904,0.0833333333333333
24449.0,13.0,2.0,3.0,13.0,0.1904761904761904,0.0833333333333333
24450.0,1.3333333333333333,14.0,10.0,17.0,0.0952380952380952,0.5
24451.0,1.0833333333333333,9.0,11.0,6.0,0.1904761904761904,0.6666666666666666
24452.0,2.25,18.0,15.0,8.0,0.2857142857142857,0.5833333333333334
24453.0,1.4166666666666667,7.0,12.0,-2.0,0.2857142857142857,0.5833333333333334
24454.0,5.25,16.0,6.0,6.0,0.0952380952380952,0.4166666666666667
24455.0,1.5,13.0,17.0,46.0,0.1904761904761904,0.75
24456.0,2.0,12.0,9.0,-35.0,0.3809523809523809,0.3333333333333333
24457.0,1.5,10.0,13.0,-25.0,0.1904761904761904,0.8333333333333334
24458.0,0.6666666666666666,11.0,20.0,-52.0,0.5714285714285714,0.25
24459.0,1.8333333333333333,6.0,14.0,-32.0,0.4761904761904761,0.4166666666666667
24460.0,0.0,19.0,16.0,31.0,0.1904761904761904,1.5
24461.0,2.583333333333333,8.0,7.0,17.0,0.1904761904761904,0.6666666666666666
24462.0,0.0833333333333333,20.0,19.0,25.0,0.1904761904761904,1.9166666666666667
24463.0,0.0833333333333333,15.0,18.0,-6.0,0.0952380952380952,0.8333333333333334
24464.0,4.833333333333333,17.0,5.0,18.0,0.3809523809523809,0.3333333333333333
24465.0,15.083333333333334,5.0,2.0,7.0,0.1904761904761904,0.0
24466.0,12.076923076923077,1.0,1.0,-13.0,0.2857142857142857,0.0
24467.0,15.615384615384617,3.0,3.0,-16.0,0.2857142857142857,0.0769230769230769
24468.0,20.615384615384617,2.0,2.0,-1.0,0.0,0.0
24469.0,1.6923076923076923,5.0,14.0,-36.0,0.7142857142857142,0.4615384615384615
24470.0,1.6153846153846154,6.0,8.0,2.0,0.4285714285714285,0.5384615384615384
24471.0,2.0,8.0,5.0,29.0,0.1428571428571428,0.4615384615384615
24472.0,1.6153846153846154,17.0,6.0,7.0,0.2857142857142857,0.6153846153846154
24473.0,13.923076923076923,20.0,20.0,-8.0,0.2857142857142857,0.0
24474.0,0.0769230769230769,11.0,18.0,-6.0,0.1428571428571428,0.7692307692307693
24475.0,1.8461538461538465,14.0,11.0,-35.0,0.5714285714285714,0.3076923076923077
24476.0,5.0,15.0,9.0,10.0,0.1428571428571428,0.3846153846153846
24477.0,1.4615384615384617,9.0,10.0,52.0,0.2857142857142857,0.6923076923076923
24478.0,13.0,4.0,4.0,11.0,0.2857142857142857,0.0769230769230769
24479.0,0.0,18.0,15.0,30.0,0.2857142857142857,1.4615384615384617
24480.0,2.3846153846153846,10.0,16.0,7.0,0.2857142857142857,0.6923076923076923
24481.0,0.6153846153846154,16.0,13.0,-56.0,0.8571428571428571,0.3076923076923077
24482.0,0.0769230769230769,19.0,17.0,29.0,0.2857142857142857,1.8461538461538465
24483.0,1.3846153846153846,12.0,12.0,-29.0,0.2857142857142857,0.8461538461538461
24484.0,2.5384615384615383,13.0,7.0,20.0,0.4285714285714285,0.5384615384615384
24485.0,4.461538461538462,7.0,19.0,14.0,0.5714285714285714,0.3076923076923077
24486.0,12.071428571428571,3.0,13.0,2.0,0.2857142857142857,0.1428571428571428
24487.0,13.0,1.0,1.0,-13.0,0.2857142857142857,0.0
24488.0,13.214285714285714,4.0,8.0,3.0,0.2857142857142857,0.0
24489.0,20.285714285714285,2.0,3.0,-2.0,0.0,0.0
24490.0,15.785714285714286,5.0,2.0,-15.0,0.2857142857142857,0.0714285714285714
24491.0,2.4285714285714284,6.0,6.0,31.0,0.1428571428571428,0.4285714285714285
24492.0,1.7857142857142858,9.0,10.0,-29.0,0.5714285714285714,0.3571428571428571
24493.0,4.642857142857143,12.0,11.0,16.0,0.1428571428571428,0.4285714285714285
24494.0,2.2142857142857144,8.0,5.0,3.0,0.4285714285714285,0.5
24495.0,0.2142857142857142,11.0,9.0,-5.0,0.1428571428571428,0.7857142857142857
24496.0,0.5714285714285714,17.0,16.0,-59.0,0.8571428571428571,0.3571428571428571
24497.0,4.142857142857143,7.0,20.0,1.0,0.5714285714285714,0.2857142857142857
24498.0,1.3571428571428572,16.0,12.0,49.0,0.2857142857142857,0.7142857142857143
24499.0,2.4285714285714284,20.0,4.0,-35.0,0.7142857142857142,0.4285714285714285
24500.0,2.357142857142857,15.0,19.0,13.0,0.4285714285714285,0.5
24501.0,0.0714285714285714,19.0,17.0,27.0,0.2857142857142857,1.8571428571428568
24502.0,1.2857142857142858,14.0,18.0,-36.0,0.2857142857142857,0.7857142857142857
24503.0,2.2142857142857144,13.0,15.0,13.0,0.2857142857142857,0.7142857142857143
24504.0,1.9285714285714288,10.0,7.0,18.0,0.2857142857142857,0.5714285714285714
24505.0,0.0,18.0,14.0,30.0,0.2857142857142857,1.4285714285714286
24506.0,19.73333333333333,2.0,4.0,-4.0,0.0,0.0
24507.0,15.4,5.0,5.0,-15.0,0.4761904761904761,0.0666666666666666
24508.0,13.333333333333334,1.0,2.0,-14.0,0.4761904761904761,0.0
24509.0,13.333333333333334,4.0,3.0,4.0,0.4761904761904761,0.0
24510.0,2.8,19.0,6.0,31.0,0.238095238095238,0.4
24511.0,3.8666666666666663,6.0,12.0,-4.0,0.9523809523809524,0.2666666666666666
24512.0,1.8,12.0,19.0,14.0,0.4761904761904761,0.5333333333333333
24513.0,2.066666666666667,8.0,7.0,-27.0,0.9523809523809524,0.3333333333333333
24514.0,1.2,14.0,17.0,-40.0,0.4761904761904761,0.7333333333333333
24515.0,2.2,7.0,9.0,2.0,0.7142857142857142,0.4666666666666667
24516.0,1.2666666666666666,15.0,13.0,52.0,0.4761904761904761,0.6666666666666666
24517.0,2.2,20.0,15.0,12.0,0.7142857142857142,0.4666666666666667
24518.0,2.066666666666667,16.0,18.0,7.0,0.4761904761904761,0.6666666666666666
24519.0,4.6,11.0,8.0,19.0,0.238095238095238,0.4
24520.0,0.2666666666666666,13.0,10.0,-5.0,0.238095238095238,0.7333333333333333
24521.0,0.0666666666666666,18.0,16.0,30.0,0.4761904761904761,1.7333333333333334
24522.0,0.0,17.0,20.0,28.0,0.4761904761904761,1.3333333333333333
24523.0,12.933333333333334,3.0,1.0,4.0,0.4761904761904761,0.1333333333333333
24524.0,2.2666666666666666,10.0,14.0,-29.0,1.1904761904761905,0.4
24525.0,0.5333333333333333,9.0,11.0,-53.0,1.4285714285714284,0.3333333333333333
24526.0,15.5625,3.0,2.0,-13.0,0.0952380952380952,0.0625
24527.0,12.125,1.0,18.0,-11.0,0.0952380952380952,0.125
24528.0,20.125,4.0,1.0,-3.0,0.0,0.0
24529.0,3.25,6.0,5.0,47.0,0.0476190476190476,0.375
24530.0,4.125,7.0,6.0,-5.0,0.1904761904761904,0.25
24531.0,13.4375,2.0,3.0,-16.0,0.0952380952380952,0.0
24532.0,4.3125,9.0,14.0,21.0,0.0476190476190476,0.375
24533.0,2.0625,17.0,7.0,18.0,0.0952380952380952,0.5
24534.0,1.1875,12.0,11.0,55.0,0.0952380952380952,0.625
24535.0,2.0625,14.0,12.0,19.0,0.1428571428571428,0.4375
24536.0,2.1875,8.0,8.0,-28.0,0.1904761904761904,0.3125
24537.0,1.9375,13.0,13.0,9.0,0.0952380952380952,0.625
24538.0,0.5,10.0,20.0,-65.0,0.2857142857142857,0.3125
24539.0,0.25,11.0,15.0,-8.0,0.0476190476190476,0.6875
24540.0,1.25,19.0,9.0,-36.0,0.0952380952380952,0.6875
24541.0,0.0,18.0,17.0,28.0,0.0952380952380952,1.25
24542.0,0.0625,20.0,16.0,32.0,0.0952380952380952,1.625
24543.0,13.25,5.0,4.0,9.0,0.0952380952380952,0.0
24544.0,2.125,16.0,19.0,-38.0,0.238095238095238,0.375
24545.0,2.125,15.0,10.0,-2.0,0.1428571428571428,0.4375
24546.0,19.88235294117647,4.0,3.0,-2.0,0.0,0.0
24547.0,12.470588235294118,3.0,2.0,-12.0,0.1904761904761904,0.1176470588235294
24548.0,16.11764705882353,6.0,1.0,-11.0,0.1904761904761904,0.0588235294117647
24549.0,13.117647058823527,2.0,6.0,-20.0,0.1904761904761904,0.0588235294117647
24550.0,3.764705882352941,5.0,4.0,49.0,0.0952380952380952,0.3529411764705882
24551.0,12.470588235294118,1.0,18.0,-4.0,0.1904761904761904,0.0
24552.0,2.176470588235294,11.0,8.0,27.0,0.1904761904761904,0.5294117647058824
24553.0,2.0,13.0,19.0,-41.0,0.4761904761904761,0.3529411764705882
24554.0,4.411764705882353,10.0,7.0,23.0,0.0952380952380952,0.4117647058823529
24555.0,2.0,12.0,20.0,-7.0,0.2857142857142857,0.4117647058823529
24556.0,2.0,9.0,10.0,23.0,0.2857142857142857,0.4705882352941176
24557.0,1.2352941176470589,16.0,9.0,58.0,0.1904761904761904,0.6470588235294118
24558.0,4.470588235294118,7.0,5.0,-3.0,0.3809523809523809,0.2352941176470588
24559.0,0.2352941176470588,15.0,14.0,-11.0,0.0952380952380952,0.7058823529411765
24560.0,1.1764705882352942,17.0,15.0,-32.0,0.1904761904761904,0.7058823529411765
24561.0,0.0,19.0,16.0,30.0,0.1904761904761904,1.2941176470588236
24562.0,0.4705882352941176,18.0,13.0,-68.0,0.5714285714285714,0.3529411764705882
24563.0,0.0588235294117647,20.0,17.0,36.0,0.1904761904761904,1.6470588235294117
24564.0,1.8235294117647056,14.0,12.0,10.0,0.1904761904761904,0.6470588235294118
24565.0,2.0588235294117645,8.0,11.0,-31.0,0.3809523809523809,0.3529411764705882
24566.0,16.055555555555557,1.0,3.0,-8.0,0.1904761904761904,0.0555555555555555
24567.0,20.166666666666668,5.0,1.0,0.0,0.0,0.0
24568.0,12.22222222222222,3.0,6.0,-6.0,0.1904761904761904,0.0
24569.0,13.11111111111111,4.0,4.0,-23.0,0.1904761904761904,0.0555555555555555
24570.0,4.111111111111111,6.0,5.0,49.0,0.0952380952380952,0.3333333333333333
24571.0,2.111111111111111,9.0,8.0,-36.0,0.4761904761904761,0.3333333333333333
24572.0,1.9444444444444444,8.0,20.0,-43.0,0.3809523809523809,0.3333333333333333
24573.0,4.222222222222222,7.0,13.0,-9.0,0.3809523809523809,0.2777777777777778
24574.0,1.9444444444444444,11.0,10.0,-5.0,0.2857142857142857,0.4444444444444444
24575.0,2.388888888888889,19.0,7.0,31.0,0.1904761904761904,0.5
24576.0,1.7222222222222223,17.0,19.0,5.0,0.1904761904761904,0.6111111111111112
24577.0,1.8888888888888888,13.0,11.0,21.0,0.2857142857142857,0.5
24578.0,1.1666666666666667,14.0,12.0,62.0,0.1904761904761904,0.6666666666666666
24579.0,0.2222222222222222,16.0,14.0,-10.0,0.0952380952380952,0.7222222222222222
24580.0,0.4444444444444444,15.0,17.0,-67.0,0.5714285714285714,0.4444444444444444
24581.0,4.277777777777778,10.0,9.0,24.0,0.0952380952380952,0.4444444444444444
24582.0,0.0,18.0,16.0,33.0,0.1904761904761904,1.3333333333333333
24583.0,1.1111111111111112,12.0,15.0,-30.0,0.1904761904761904,0.7777777777777778
24584.0,0.0555555555555555,20.0,18.0,38.0,0.1904761904761904,1.6666666666666667
24585.0,12.77777777777778,2.0,2.0,-12.0,0.1904761904761904,0.1111111111111111
24586.0,12.36842105263158,1.0,3.0,-6.0,0.0952380952380952,0.0
24587.0,4.052631578947368,7.0,16.0,18.0,0.0476190476190476,0.4210526315789473
24588.0,4.2105263157894735,20.0,8.0,-10.0,0.1904761904761904,0.3157894736842105
24589.0,1.631578947368421,9.0,11.0,11.0,0.0952380952380952,0.631578947368421
24590.0,0.2105263157894736,13.0,14.0,-8.0,0.0476190476190476,0.7368421052631579
24591.0,2.421052631578948,12.0,6.0,-33.0,0.238095238095238,0.3157894736842105
24592.0,20.05263157894737,3.0,2.0,3.0,0.0,0.0
24593.0,2.1578947368421053,11.0,7.0,-42.0,0.1904761904761904,0.3157894736842105
24594.0,2.3157894736842106,15.0,10.0,42.0,0.0952380952380952,0.5263157894736842
24595.0,1.7894736842105263,16.0,12.0,22.0,0.1428571428571428,0.5263157894736842
24596.0,1.0526315789473684,10.0,18.0,-36.0,0.0952380952380952,0.7368421052631579
24597.0,0.0,18.0,17.0,34.0,0.0952380952380952,1.368421052631579
24598.0,0.4210526315789473,8.0,15.0,-67.0,0.2857142857142857,0.4736842105263157
24599.0,4.421052631578948,6.0,5.0,50.0,0.0476190476190476,0.3157894736842105
24600.0,1.947368421052632,14.0,9.0,-3.0,0.1428571428571428,0.4736842105263157
24601.0,0.0526315789473684,19.0,19.0,38.0,0.0952380952380952,1.5789473684210529
24602.0,12.105263157894736,2.0,20.0,-30.0,0.0952380952380952,0.1052631578947368
24603.0,13.105263157894736,4.0,4.0,-23.0,0.0952380952380952,0.0526315789473684
24604.0,1.105263157894737,17.0,13.0,63.0,0.0952380952380952,0.6842105263157895
24605.0,16.526315789473685,5.0,1.0,-8.0,0.0952380952380952,0.0526315789473684
24606.0,19.35,1.0,7.0,-1.0,0.0,0.0
24607.0,13.0,3.0,1.0,-6.0,0.0952380952380952,0.0
24608.0,12.45,4.0,18.0,-27.0,0.0952380952380952,0.05
24609.0,15.7,2.0,20.0,-24.0,0.0952380952380952,0.05
24610.0,11.5,5.0,17.0,-45.0,0.0952380952380952,0.1
24611.0,4.2,6.0,14.0,41.0,0.0476190476190476,0.3
24612.0,2.3,11.0,9.0,48.0,0.0952380952380952,0.5
24613.0,2.25,7.0,8.0,-40.0,0.1904761904761904,0.3
24614.0,1.75,14.0,10.0,28.0,0.1428571428571428,0.5
24615.0,4.75,9.0,3.0,7.0,0.1904761904761904,0.3
24616.0,2.7,8.0,6.0,-28.0,0.238095238095238,0.3
24617.0,1.85,10.0,15.0,-5.0,0.1428571428571428,0.45
24618.0,2.15,18.0,4.0,15.0,0.0952380952380952,0.6
24619.0,1.0,15.0,11.0,-38.0,0.0952380952380952,0.7
24620.0,0.4,16.0,13.0,-73.0,0.2857142857142857,0.45
